campaign_id,seed,episode,protocol_branch,public_code_index_zero_based,public_code_index_one_based,selected_matching,centralized_matching,distributed_matching,centralized_stage_sequence,distributed_stage_sequence,accepted_stage_count,null_stage,stage_count,consensus_rounds_per_stage,consensus_round_instances,directed_proposal_transmissions,centralized_distributed_equal,all_agents_agree,all_tags_valid,discarded_invalid_tags,max_encoding_residual,resource_screen_retained_edges,resource_screen_nonbinding
TRAJ-MICRO-V1,12109,101,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|2-4|1-2|NULL,0-0|2-4|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,102,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|0-1|1-2|NULL,2-0|0-1|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,102,zero_scale,,,0-0;1-1;2-3,0-0;1-1;2-3,0-0;1-1;2-3,0-0|1-1|2-3|NULL,0-0|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,103,configured_scale,,,0-1;1-3;2-0,0-1;1-3;2-0,0-1;1-3;2-0,2-0|0-1|1-3|NULL,2-0|0-1|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,103,zero_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,1-0|0-1|2-2|NULL,1-0|0-1|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,104,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|1-2|0-0|NULL,2-4|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,104,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,1-2|2-1|0-0|NULL,1-2|2-1|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,105,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|1-2|0-1|NULL,2-0|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,105,zero_scale,,,0-2;1-1;2-0,0-2;1-1;2-0,0-2;1-1;2-0,2-0|1-1|0-2|NULL,2-0|1-1|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,106,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,106,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,2-2|1-3|0-1|NULL,2-2|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,107,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|1-2|0-0|NULL,2-4|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,107,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|1-2|0-0|NULL,2-4|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,108,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|1-2|0-1|NULL,2-0|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,108,zero_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|1-2|0-1|NULL,2-0|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,109,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|0-1|1-2|NULL,2-0|0-1|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,109,zero_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,0-1|2-2|1-0|NULL,0-1|2-2|1-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,110,configured_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,2-1|0-0|1-2|NULL,2-1|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,110,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,2-1|1-2|0-0|NULL,2-1|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,111,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,0-1|2-0|1-2|NULL,0-1|2-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,111,zero_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,0-1|2-0|1-2|NULL,0-1|2-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,112,configured_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,2-2|0-1|1-3|NULL,2-2|0-1|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,112,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|2-2|1-3|NULL,0-1|2-2|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,113,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,1-2|2-4|0-0|NULL,1-2|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,113,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,1-2|2-4|0-0|NULL,1-2|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,114,configured_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,1-2|2-4|0-1|NULL,1-2|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,114,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,2-3|1-2|0-1|NULL,2-3|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,115,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,1-3|2-4|0-1|NULL,1-3|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,115,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,116,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,1-3|2-4|0-0|NULL,1-3|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,116,zero_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|1-3|0-0|NULL,2-4|1-3|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,117,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|1-2|0-3|NULL,2-4|1-2|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,117,zero_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,1-3|2-4|0-2|NULL,1-3|2-4|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,118,configured_scale,,,0-1;1-4;2-3,0-1;1-4;2-3,0-1;1-4;2-3,1-4|2-3|0-1|NULL,1-4|2-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,118,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,1-3|2-4|0-1|NULL,1-3|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,119,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,1-3|2-4|0-0|NULL,1-3|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,119,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|2-4|0-3|NULL,1-2|2-4|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,120,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|2-4|0-3|NULL,1-2|2-4|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,120,zero_scale,,,0-2;1-4;2-3,0-2;1-4;2-3,0-2;1-4;2-3,1-4|2-3|0-2|NULL,1-4|2-3|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,121,configured_scale,,,0-4;1-2;2-3,0-4;1-2;2-3,0-4;1-2;2-3,0-4|1-2|2-3|NULL,0-4|1-2|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,121,zero_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,0-4|1-3|2-2|NULL,0-4|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,122,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,122,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|1-2|0-3|NULL,2-4|1-2|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,123,configured_scale,,,0-4;1-2;2-3,0-4;1-2;2-3,0-4;1-2;2-3,0-4|1-2|2-3|NULL,0-4|1-2|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,123,zero_scale,,,0-2;1-4;2-3,0-2;1-4;2-3,0-2;1-4;2-3,1-4|0-2|2-3|NULL,1-4|0-2|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,124,configured_scale,,,0-4;1-2;2-3,0-4;1-2;2-3,0-4;1-2;2-3,0-4|2-3|1-2|NULL,0-4|2-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,124,zero_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,0-4|1-3|2-2|NULL,0-4|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,125,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,125,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,126,configured_scale,,,0-2;1-4;2-3,0-2;1-4;2-3,0-2;1-4;2-3,2-3|0-2|1-4|NULL,2-3|0-2|1-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,126,zero_scale,,,0-2;1-4;2-3,0-2;1-4;2-3,0-2;1-4;2-3,2-3|0-2|1-4|NULL,2-3|0-2|1-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,127,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,127,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,128,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,128,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,129,configured_scale,,,0-2;1-1;2-3,0-2;1-1;2-3,0-2;1-1;2-3,0-2|2-3|1-1|NULL,0-2|2-3|1-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,129,zero_scale,,,0-2;1-1;2-3,0-2;1-1;2-3,0-2;1-1;2-3,0-2|1-1|2-3|NULL,0-2|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,130,configured_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|2-2|1-3|NULL,0-1|2-2|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,130,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,131,configured_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,131,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,132,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,0-1|1-2|2-0|NULL,0-1|1-2|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,132,zero_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,0-1|1-2|2-0|NULL,0-1|1-2|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,133,configured_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,133,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,134,configured_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,1-2|0-1|2-4|NULL,1-2|0-1|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,134,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,1-2|0-0|2-1|NULL,1-2|0-0|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,135,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,2-0|1-2|0-1|NULL,2-0|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,135,zero_scale,,,0-2;1-1;2-0,0-2;1-1;2-0,0-2;1-1;2-0,0-2|1-1|2-0|NULL,0-2|1-1|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,136,configured_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,1-3|0-4|2-2|NULL,1-3|0-4|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,136,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,0-1|1-2|2-4|NULL,0-1|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,137,configured_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,1-2|0-0|2-1|NULL,1-2|0-0|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,137,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,0-0|1-2|2-1|NULL,0-0|1-2|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,138,configured_scale,,,0-0;1-2;2-3,0-0;1-2;2-3,0-0;1-2;2-3,0-0|1-2|2-3|NULL,0-0|1-2|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,138,zero_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,0-1|1-2|2-0|NULL,0-1|1-2|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,139,configured_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,0-1|1-0|2-2|NULL,0-1|1-0|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,139,zero_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,0-1|1-0|2-2|NULL,0-1|1-0|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,140,configured_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,0-1|1-0|2-4|NULL,0-1|1-0|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,140,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,0-0|1-2|2-1|NULL,0-0|1-2|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,141,configured_scale,,,0-0;1-1;2-3,0-0;1-1;2-3,0-0;1-1;2-3,0-0|1-1|2-3|NULL,0-0|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,141,zero_scale,,,0-0;1-1;2-3,0-0;1-1;2-3,0-0;1-1;2-3,0-0|1-1|2-3|NULL,0-0|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,142,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,0-0|1-3|2-4|NULL,0-0|1-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,142,zero_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,0-0|1-3|2-4|NULL,0-0|1-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,143,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|2-4|1-2|NULL,0-0|2-4|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,143,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|2-4|1-2|NULL,0-0|2-4|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,144,configured_scale,,,0-0;1-1;2-4,0-0;1-1;2-4,0-0;1-1;2-4,0-0|2-4|1-1|NULL,0-0|2-4|1-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,144,zero_scale,,,0-0;1-1;2-4,0-0;1-1;2-4,0-0;1-1;2-4,0-0|1-1|2-4|NULL,0-0|1-1|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,145,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,0-0|2-4|1-3|NULL,0-0|2-4|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,145,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,0-1|2-4|1-3|NULL,0-1|2-4|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,146,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|0-0|1-3|NULL,2-4|0-0|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,146,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|2-4|1-2|NULL,0-0|2-4|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,147,configured_scale,,,0-1;1-4;2-3,0-1;1-4;2-3,0-1;1-4;2-3,1-4|0-1|2-3|NULL,1-4|0-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,147,zero_scale,,,0-1;1-4;2-3,0-1;1-4;2-3,0-1;1-4;2-3,1-4|0-1|2-3|NULL,1-4|0-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,148,configured_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,1-3|0-1|2-2|NULL,1-3|0-1|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,148,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,1-3|0-1|2-2|NULL,1-3|0-1|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,149,configured_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,1-2|2-1|0-3|NULL,1-2|2-1|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,149,zero_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,1-2|2-1|0-3|NULL,1-2|2-1|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,150,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,1-2|2-0|0-1|NULL,1-2|2-0|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,150,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,1-2|2-3|0-1|NULL,1-2|2-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,151,configured_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,1-2|2-3|0-1|NULL,1-2|2-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,151,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,1-2|0-1|2-3|NULL,1-2|0-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,152,configured_scale,,,0-2;1-3;2-1,0-2;1-3;2-1,0-2;1-3;2-1,1-3|2-1|0-2|NULL,1-3|2-1|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,152,zero_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,1-2|2-1|0-3|NULL,1-2|2-1|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,153,configured_scale,,,0-4;1-2;2-3,0-4;1-2;2-3,0-4;1-2;2-3,2-3|1-2|0-4|NULL,2-3|1-2|0-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,153,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,2-3|1-2|0-1|NULL,2-3|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,154,configured_scale,,,0-1;1-4;2-3,0-1;1-4;2-3,0-1;1-4;2-3,2-3|1-4|0-1|NULL,2-3|1-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,154,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,155,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|1-3|0-0|NULL,2-4|1-3|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,155,zero_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|1-3|0-0|NULL,2-4|1-3|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,156,configured_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,2-4|1-3|0-2|NULL,2-4|1-3|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,156,zero_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,2-4|1-3|0-2|NULL,2-4|1-3|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12109,157,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
